DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	1.59559	159	5	2	4	1	1	2	0	2126	28	0	39.0297 	0	0
DL	1.59579	159	5	3	1	1	1	3	0	2126	28	0	41.1321	0	0
DL	1.5958	159	5	3	2	1	1	1	0	2126	28	0	37.6495	0	0
DL	1.59582	159	5	3	3	1	1	2	0	2126	28	0	39.0234	0	0
UL	1.59629	159	6	1	1	1	1	5	0	2126	28	0	40.0927 	0	0
DL	1.59679	159	6	3	1	1	1	1	0	2126	28	0	37.7488	0	0
DL	1.5968	159	6	3	2	1	1	2	0	2126	28	0	38.851	0	0
DL	1.59682	159	6	3	3	1	1	3	0	2126	28	0	41.2635	0	0
UL	1.59684	159	6	3	4	1	1	1	0	2126	28	0	37.7496 	0	0
UL	1.59686	159	6	3	5	1	1	2	0	2126	28	0	38.8352 	0	0
UL	1.59687	159	6	3	6	1	1	3	0	2126	28	0	41.2621 	0	0
DL	1.59704	159	7	0	1	1	1	5	0	2126	28	0	40.0341	0	0
DL	1.59779	159	7	3	1	1	1	1	0	2126	28	0	37.6566	0	0
DL	1.5978	159	7	3	2	1	1	2	0	2126	28	0	38.7531	0	0
DL	1.59782	159	7	3	3	1	1	3	0	2126	28	0	41.1717	0	0
UL	1.59784	159	7	3	4	1	1	1	0	2126	28	0	37.619 	0	0
UL	1.59786	159	7	3	5	1	1	2	0	2126	28	0	38.7544 	0	0
UL	1.59787	159	7	3	6	1	1	3	0	2126	28	0	41.1752 	0	0
UL	1.59879	159	8	3	1	1	1	1	0	2126	28	0	37.6683 	0	0
UL	1.5988	159	8	3	2	1	1	2	0	2126	28	0	38.7607 	0	0
UL	1.59882	159	8	3	3	1	1	3	0	2126	28	0	41.0004 	0	0
DL	1.59904	159	9	0	1	1	1	1	0	2126	28	0	37.7729	0	0
DL	1.59905	159	9	0	2	1	1	2	0	2126	28	0	38.7659	0	0
DL	1.59907	159	9	0	3	1	1	3	0	2126	28	0	40.9782	0	0
UL	1.59954	159	9	2	1	1	1	4	0	2126	28	0	39.3108 	0	0
DL	1.60004	160	0	0	1	1	1	1	0	2126	28	0	37.5786	0	0
DL	1.60005	160	0	0	2	1	1	2	0	2126	28	0	38.7399	0	0
DL	1.60007	160	0	0	3	1	1	3	0	2126	28	0	41.0642	0	0
UL	1.60009	160	0	0	4	1	1	1	0	2126	28	0	37.621 	0	0
UL	1.60011	160	0	0	5	1	1	2	0	2126	28	0	38.7774 	0	0
UL	1.60012	160	0	0	6	1	1	3	0	2126	28	0	41.1053 	0	0
DL	1.60029	160	0	1	1	1	1	4	0	2126	28	0	39.3977	0	0
UL	1.60104	160	1	0	1	1	1	1	0	2126	28	0	37.7952 	0	0
UL	1.60105	160	1	0	2	1	1	2	0	2126	28	0	38.756 	0	0
UL	1.60107	160	1	0	3	1	1	3	0	2126	28	0	41.1369 	0	0
DL	1.60129	160	1	1	1	1	1	1	0	2126	28	0	37.7848	0	0
DL	1.6013	160	1	1	2	1	1	2	0	2126	28	0	38.7001	0	0
DL	1.60132	160	1	1	3	1	1	3	0	2126	28	0	41.0677	0	0
DL	1.60164	160	1	2	1	7	1	5	0	14888	28	0	39.9475	0	0
DL	1.60229	160	2	1	1	1	1	5	0	2126	28	0	39.8523	0	0
DL	1.6023	160	2	1	2	1	1	1	0	2126	28	0	39.2383	0	0
DL	1.60232	160	2	1	3	1	1	2	0	2126	28	0	38.1966	0	0
DL	1.60234	160	2	1	4	1	1	3	0	2126	28	0	41.5977	0	0
UL	1.60236	160	2	1	5	1	1	1	0	2126	28	0	39.263 	0	0
UL	1.60237	160	2	1	6	1	1	2	0	2126	28	0	38.2009 	0	0
UL	1.60239	160	2	1	7	1	1	3	0	2126	28	0	41.6107 	0	0
DL	1.60261	160	2	2	1	5	1	4	0	10634	28	0	38.4654	0	0
UL	1.60262	160	2	2	6	1	1	5	0	2126	28	0	39.8425 	0	0
DL	1.60329	160	3	1	1	1	1	5	0	2126	28	0	39.6764	0	0
UL	1.6033	160	3	1	2	1	1	5	0	2126	28	0	39.7021 	0	0
UL	1.60332	160	3	1	3	1	1	1	0	2126	28	0	39.4006 	0	0
UL	1.60334	160	3	1	4	1	1	2	0	2126	28	0	38.2612 	0	0
UL	1.60336	160	3	1	5	1	1	3	0	2126	28	0	41.6542 	0	0
DL	1.60354	160	3	2	1	1	1	5	0	2126	28	0	39.6401	0	0
DL	1.60355	160	3	2	2	1	1	1	0	2126	28	0	39.5031	0	0
DL	1.60357	160	3	2	3	1	1	3	0	2126	28	0	41.6811	0	0
DL	1.60359	160	3	2	4	1	1	4	0	2126	28	0	38.391	0	0
UL	1.60361	160	3	2	5	1	1	4	0	2126	28	0	38.3928 	0	0
DL	1.60429	160	4	1	1	1	1	4	0	2126	28	0	38.3022	0	0
DL	1.60454	160	4	2	1	1	1	4	0	2126	28	0	38.2545	0	0
DL	1.60455	160	4	2	2	1	1	5	0	2126	28	0	39.6762	0	0
DL	1.60457	160	4	2	3	1	1	1	0	2126	28	0	39.7677	0	0
DL	1.60459	160	4	2	4	1	1	3	0	2126	28	0	41.581	0	0
UL	1.60461	160	4	2	5	1	1	4	0	2126	28	0	38.2078 	0	0
UL	1.60462	160	4	2	6	1	1	5	0	2126	28	0	39.7025 	0	0
UL	1.60464	160	4	2	7	1	1	1	0	2126	28	0	39.8191 	0	0
UL	1.60466	160	4	2	8	1	1	3	0	2126	28	0	41.6031 	0	0
UL	1.60554	160	5	2	1	1	1	4	0	2126	28	0	38.0317 	0	0
UL	1.60555	160	5	2	2	1	1	5	0	2126	28	0	39.6306 	0	0
UL	1.60557	160	5	2	3	1	1	1	0	2126	28	0	39.8087 	0	0
UL	1.60559	160	5	2	4	1	1	3	0	2126	28	0	41.6223 	0	0
DL	1.60579	160	5	3	1	1	1	4	0	2126	28	0	38.0484	0	0
DL	1.6058	160	5	3	2	1	1	5	0	2126	28	0	39.6409	0	0
DL	1.60582	160	5	3	3	1	1	1	0	2126	28	0	39.822	0	0
DL	1.60584	160	5	3	4	1	1	3	0	2126	28	0	41.6205	0	0
DL	1.60679	160	6	3	1	1	1	4	0	2126	28	0	38.0111	0	0
DL	1.6068	160	6	3	2	1	1	5	0	2126	28	0	39.736	0	0
DL	1.60682	160	6	3	3	1	1	1	0	2126	28	0	39.782	0	0
DL	1.60684	160	6	3	4	1	1	3	0	2126	28	0	41.7967	0	0
UL	1.60686	160	6	3	5	1	1	4	0	2126	28	0	38.0146 	0	0
UL	1.60687	160	6	3	6	1	1	5	0	2126	28	0	39.6614 	0	0
UL	1.60689	160	6	3	7	1	1	1	0	2126	28	0	39.7745 	0	0
UL	1.60691	160	6	3	8	1	1	3	0	2126	28	0	41.8272 	0	0
UL	1.60729	160	7	1	1	1	1	2	0	2126	28	0	37.9842 	0	0
UL	1.60779	160	7	3	1	1	1	1	0	2126	28	0	39.8851 	0	0
UL	1.6078	160	7	3	2	1	1	3	0	2126	28	0	42.1642 	0	0
UL	1.60782	160	7	3	3	1	1	4	0	2126	28	0	38.0601 	0	0
UL	1.60784	160	7	3	4	1	1	5	0	2126	28	0	39.6891 	0	0
DL	1.60804	160	8	0	1	1	1	1	0	2126	28	0	39.8534	0	0
DL	1.60805	160	8	0	2	1	1	2	0	2126	28	0	38.054	0	0
DL	1.60807	160	8	0	3	1	1	3	0	2126	28	0	42.0908	0	0
DL	1.60809	160	8	0	4	1	1	4	0	2126	28	0	38.1365	0	0
DL	1.60811	160	8	0	5	1	1	5	0	2126	28	0	39.6001	0	0
DL	1.60904	160	9	0	1	1	1	1	0	2126	28	0	39.7673	0	0
DL	1.60905	160	9	0	2	1	1	3	0	2126	28	0	41.9285	0	0
DL	1.60907	160	9	0	3	1	1	4	0	2126	28	0	38.2026	0	0
DL	1.60909	160	9	0	4	1	1	5	0	2126	28	0	39.3422	0	0
UL	1.60911	160	9	0	5	1	1	1	0	2126	28	0	39.6933 	0	0
UL	1.60912	160	9	0	6	1	1	3	0	2126	28	0	41.8997 	0	0
UL	1.60914	160	9	0	7	1	1	4	0	2126	28	0	38.2432 	0	0
UL	1.60916	160	9	0	8	1	1	5	0	2126	28	0	39.3471 	0	0
UL	1.61004	161	0	0	1	1	1	1	0	2126	28	0	39.8642 	0	0
UL	1.61005	161	0	0	2	1	1	3	0	2126	28	0	41.9822 	0	0
UL	1.61007	161	0	0	3	1	1	4	0	2126	28	0	38.1703 	0	0
UL	1.61009	161	0	0	4	1	1	5	0	2126	28	0	39.2945 	0	0
DL	1.61029	161	0	1	1	1	1	1	0	2126	28	0	39.8119	0	0
DL	1.6103	161	0	1	2	1	1	3	0	2126	28	0	42.1383	0	0
DL	1.61032	161	0	1	3	1	1	4	0	2126	28	0	38.1573	0	0
DL	1.61034	161	0	1	4	1	1	5	0	2126	28	0	39.5123	0	0
DL	1.61111	161	1	0	1	5	1	2	0	10634	28	0	37.9666	0	0
DL	1.61129	161	1	1	1	1	1	2	0	2126	28	0	37.9753	0	0
DL	1.6113	161	1	1	2	1	1	3	0	2126	28	0	42.0272	0	0
DL	1.61132	161	1	1	3	1	1	4	0	2126	28	0	37.9454	0	0
DL	1.61134	161	1	1	4	1	1	5	0	2126	28	0	39.5025	0	0
DL	1.61136	161	1	1	5	1	1	1	0	2126	28	0	39.9879	0	0
UL	1.61137	161	1	1	6	1	1	3	0	2126	28	0	42.07 	0	0
UL	1.61139	161	1	1	7	1	1	4	0	2126	28	0	37.9708 	0	0
UL	1.61141	161	1	1	8	1	1	5	0	2126	28	0	39.5039 	0	0
UL	1.61143	161	1	1	9	1	1	1	0	2126	28	0	40.0116 	0	0
UL	1.61204	161	2	0	1	1	1	2	0	2126	28	0	38.0039 	0	0
UL	1.61229	161	2	1	1	1	1	2	0	2126	28	0	38.0149 	0	0
UL	1.6123	161	2	1	2	1	1	3	0	2126	28	0	42.0515 	0	0
UL	1.61232	161	2	1	3	1	1	4	0	2126	28	0	37.937 	0	0
UL	1.61234	161	2	1	4	1	1	5	0	2126	28	0	39.4775 	0	0
UL	1.61236	161	2	1	5	1	1	1	0	2126	28	0	39.998 	0	0
DL	1.61254	161	2	2	1	1	1	2	0	2126	28	0	38.0829	0	0
DL	1.61255	161	2	2	2	1	1	3	0	2126	28	0	42.0549	0	0
DL	1.61257	161	2	2	3	1	1	4	0	2126	28	0	37.8861	0	0
DL	1.61259	161	2	2	4	1	1	5	0	2126	28	0	39.6188	0	0
DL	1.61261	161	2	2	5	1	1	1	0	2126	28	0	39.8345	0	0
DL	1.61279	161	2	3	1	1	1	2	0	2126	28	0	38.0279	0	0
DL	1.61354	161	3	2	1	1	1	2	0	2126	28	0	38.1402	0	0
DL	1.61355	161	3	2	2	1	1	3	0	2126	28	0	41.8667	0	0
DL	1.61357	161	3	2	3	1	1	4	0	2126	28	0	37.8502	0	0
DL	1.61359	161	3	2	4	1	1	5	0	2126	28	0	39.3111	0	0
DL	1.61361	161	3	2	5	1	1	1	0	2126	28	0	39.6721	0	0
UL	1.61362	161	3	2	6	1	1	2	0	2126	28	0	38.1113 	0	0
UL	1.61364	161	3	2	7	1	1	3	0	2126	28	0	41.8439 	0	0
UL	1.61366	161	3	2	8	1	1	4	0	2126	28	0	37.7761 	0	0
UL	1.61368	161	3	2	9	1	1	5	0	2126	28	0	39.3274 	0	0
UL	1.6137	161	3	2	10	1	1	1	0	2126	28	0	39.6326 	0	0
UL	1.61454	161	4	2	1	1	1	2	0	2126	28	0	38.071 	0	0
UL	1.61455	161	4	2	2	1	1	3	0	2126	28	0	41.8643 	0	0
UL	1.61457	161	4	2	3	1	1	4	0	2126	28	0	37.63 	0	0
UL	1.61459	161	4	2	4	1	1	5	0	2126	28	0	39.3796 	0	0
UL	1.61461	161	4	2	5	1	1	1	0	2126	28	0	39.8164 	0	0
DL	1.61479	161	4	3	1	1	1	2	0	2126	28	0	38.0973	0	0
DL	1.6148	161	4	3	2	1	1	3	0	2126	28	0	41.7399	0	0
DL	1.61482	161	4	3	3	1	1	4	0	2126	28	0	37.6073	0	0
DL	1.61484	161	4	3	4	1	1	5	0	2126	28	0	39.42	0	0
DL	1.61486	161	4	3	5	1	1	1	0	2126	28	0	39.778	0	0
DL	1.61579	161	5	3	1	1	1	2	0	2126	28	0	38.2732	0	0
DL	1.6158	161	5	3	2	1	1	3	0	2126	28	0	41.9171	0	0
DL	1.61582	161	5	3	3	1	1	4	0	2126	28	0	37.7172	0	0
DL	1.61584	161	5	3	4	1	1	5	0	2126	28	0	39.3807	0	0
DL	1.61586	161	5	3	5	1	1	1	0	2126	28	0	39.6965	0	0
UL	1.61587	161	5	3	6	1	1	2	0	2126	28	0	38.2964 	0	0
UL	1.61589	161	5	3	7	1	1	3	0	2126	28	0	41.853 	0	0
UL	1.61591	161	5	3	8	1	1	4	0	2126	28	0	37.722 	0	0
UL	1.61593	161	5	3	9	1	1	5	0	2126	28	0	39.3586 	0	0
UL	1.61595	161	5	3	10	1	1	1	0	2126	28	0	39.6715 	0	0
UL	1.61679	161	6	3	1	1	1	2	0	2126	28	0	38.5371 	0	0
UL	1.6168	161	6	3	2	1	1	3	0	2126	28	0	41.939 	0	0
UL	1.61682	161	6	3	3	1	1	4	0	2126	28	0	37.6138 	0	0
UL	1.61684	161	6	3	4	1	1	5	0	2126	28	0	39.2873 	0	0
UL	1.61686	161	6	3	5	1	1	1	0	2126	28	0	39.7366 	0	0
DL	1.61704	161	7	0	1	1	1	2	0	2126	28	0	38.4499	0	0
DL	1.61705	161	7	0	2	1	1	3	0	2126	28	0	41.8675	0	0
DL	1.61707	161	7	0	3	1	1	4	0	2126	28	0	37.5833	0	0
DL	1.61709	161	7	0	4	1	1	5	0	2126	28	0	39.2821	0	0
DL	1.61711	161	7	0	5	1	1	1	0	2126	28	0	39.6572	0	0
DL	1.61804	161	8	0	1	1	1	2	0	2126	28	0	38.4433	0	0
DL	1.61805	161	8	0	2	1	1	3	0	2126	28	0	41.8152	0	0
DL	1.61807	161	8	0	3	1	1	4	0	2126	28	0	37.5566	0	0
DL	1.61809	161	8	0	4	1	1	5	0	2126	28	0	39.0722	0	0
DL	1.61811	161	8	0	5	1	1	1	0	2126	28	0	39.6127	0	0
UL	1.61812	161	8	0	6	1	1	2	0	2126	28	0	38.4842 	0	0
UL	1.61814	161	8	0	7	1	1	3	0	2126	28	0	41.777 	0	0
UL	1.61816	161	8	0	8	1	1	4	0	2126	28	0	37.6194 	0	0
UL	1.61818	161	8	0	9	1	1	5	0	2126	28	0	39.1026 	0	0
UL	1.6182	161	8	0	10	1	1	1	0	2126	28	0	39.5804 	0	0
UL	1.61904	161	9	0	1	1	1	2	0	2126	28	0	38.4471 	0	0
UL	1.61905	161	9	0	2	1	1	3	0	2126	28	0	41.8614 	0	0
UL	1.61907	161	9	0	3	1	1	4	0	2126	28	0	37.4007 	0	0
UL	1.61909	161	9	0	4	1	1	5	0	2126	28	0	38.9661 	0	0
UL	1.61911	161	9	0	5	1	1	1	0	2126	28	0	39.6515 	0	0
DL	1.61929	161	9	1	1	1	1	2	0	2126	28	0	38.4179	0	0
DL	1.6193	161	9	1	2	1	1	3	0	2126	28	0	41.994	0	0
DL	1.61932	161	9	1	3	1	1	4	0	2126	28	0	37.3954	0	0
DL	1.61934	161	9	1	4	1	1	5	0	2126	28	0	39.0163	0	0
DL	1.61936	161	9	1	5	1	1	1	0	2126	28	0	39.5711	0	0
DL	1.62029	162	0	1	1	1	1	2	0	2126	28	0	38.3833	0	0
DL	1.6203	162	0	1	2	1	1	3	0	2126	28	0	42.1883	0	0
DL	1.62032	162	0	1	3	1	1	4	0	2126	28	0	37.2784	0	0
DL	1.62034	162	0	1	4	1	1	5	0	2126	28	0	38.9099	0	0
DL	1.62036	162	0	1	5	1	1	1	0	2126	28	0	39.4457	0	0
UL	1.62037	162	0	1	6	1	1	2	0	2126	28	0	38.363 	0	0
UL	1.62039	162	0	1	7	1	1	3	0	2126	28	0	42.1567 	0	0
UL	1.62041	162	0	1	8	1	1	4	0	2126	28	0	37.2603 	0	0
UL	1.62043	162	0	1	9	1	1	5	0	2126	28	0	38.9184 	0	0
UL	1.62045	162	0	1	10	1	1	1	0	2126	28	0	39.4895 	0	0
UL	1.62129	162	1	1	1	1	1	2	0	2126	28	0	38.4339 	0	0
UL	1.6213	162	1	1	2	1	1	3	0	2126	28	0	42.0487 	0	0
UL	1.62132	162	1	1	3	1	1	4	0	2126	28	0	37.3493 	0	0
UL	1.62134	162	1	1	4	1	1	5	0	2126	28	0	38.8124 	0	0
UL	1.62136	162	1	1	5	1	1	1	0	2126	28	0	39.3175 	0	0
DL	1.62154	162	1	2	1	1	1	2	0	2126	28	0	38.5793	0	0
DL	1.62155	162	1	2	2	1	1	3	0	2126	28	0	42.1102	0	0
DL	1.62157	162	1	2	3	1	1	4	0	2126	28	0	37.3363	0	0
DL	1.62159	162	1	2	4	1	1	5	0	2126	28	0	38.8003	0	0
DL	1.62161	162	1	2	5	1	1	1	0	2126	28	0	39.3666	0	0
DL	1.62254	162	2	2	1	1	1	2	0	2126	28	0	38.4234	0	0
DL	1.62255	162	2	2	2	1	1	3	0	2126	28	0	42.3357	0	0
DL	1.62257	162	2	2	3	1	1	4	0	2126	28	0	37.3947	0	0
DL	1.62259	162	2	2	4	1	1	5	0	2126	28	0	38.7989	0	0
DL	1.62261	162	2	2	5	1	1	1	0	2126	28	0	39.495	0	0
UL	1.62262	162	2	2	6	1	1	2	0	2126	28	0	38.3683 	0	0
UL	1.62264	162	2	2	7	1	1	3	0	2126	28	0	42.356 	0	0
UL	1.62266	162	2	2	8	1	1	4	0	2126	28	0	37.3658 	0	0
UL	1.62268	162	2	2	9	1	1	5	0	2126	28	0	38.8634 	0	0
UL	1.62271	162	2	2	10	2	1	1	0	4253	28	0	39.4867 	0	0
UL	1.62354	162	3	2	1	1	1	2	0	2126	28	0	38.2497 	0	0
UL	1.62355	162	3	2	2	1	1	3	0	2126	28	0	42.5525 	0	0
UL	1.62357	162	3	2	3	1	1	4	0	2126	28	0	37.3903 	0	0
UL	1.62359	162	3	2	4	1	1	5	0	2126	28	0	38.7548 	0	0
UL	1.62362	162	3	2	5	2	1	1	0	4253	28	0	39.469 	0	0
DL	1.62379	162	3	3	1	1	1	2	0	2126	28	0	38.2062	0	0
DL	1.6238	162	3	3	2	1	1	3	0	2126	28	0	42.5701	0	0
DL	1.62382	162	3	3	3	1	1	4	0	2126	28	0	37.445	0	0
DL	1.62384	162	3	3	4	1	1	5	0	2126	28	0	38.5952	0	0
DL	1.62386	162	3	3	5	1	1	1	0	2126	28	0	39.5345	0	0
DL	1.62479	162	4	3	1	1	1	2	0	2126	28	0	38.0941	0	0
DL	1.6248	162	4	3	2	1	1	3	0	2126	28	0	42.7735	0	0
DL	1.62482	162	4	3	3	1	1	4	0	2126	28	0	37.4617	0	0
DL	1.62484	162	4	3	4	1	1	5	0	2126	28	0	38.6076	0	0
DL	1.62486	162	4	3	5	1	1	1	0	2126	28	0	39.4773	0	0
UL	1.62487	162	4	3	6	1	1	2	0	2126	28	0	38.1089 	0	0
UL	1.62489	162	4	3	7	1	1	3	0	2126	28	0	42.7645 	0	0
UL	1.62491	162	4	3	8	1	1	4	0	2126	28	0	37.5174 	0	0
UL	1.62493	162	4	3	9	1	1	5	0	2126	28	0	38.6115 	0	0
UL	1.62496	162	4	3	10	2	1	1	0	4253	28	0	39.5426 	0	0
DL	1.62579	162	5	3	1	1	1	2	0	2126	28	0	37.8799	0	0
DL	1.6258	162	5	3	2	1	1	3	0	2126	28	0	42.7293	0	0
DL	1.62582	162	5	3	3	1	1	4	0	2126	28	0	37.6205	0	0
DL	1.62584	162	5	3	4	1	1	5	0	2126	28	0	38.6794	0	0
DL	1.62586	162	5	3	5	1	1	1	0	2126	28	0	39.5462	0	0
UL	1.62587	162	5	3	6	1	1	2	0	2126	28	0	37.8403 	0	0
UL	1.62589	162	5	3	7	1	1	3	0	2126	28	0	42.7886 	0	0
UL	1.62591	162	5	3	8	1	1	4	0	2126	28	0	37.621 	0	0
UL	1.62593	162	5	3	9	1	1	5	0	2126	28	0	38.6551 	0	0
UL	1.62596	162	5	3	10	2	1	1	0	4253	28	0	39.485 	0	0
UL	1.62679	162	6	3	1	1	1	2	0	2126	28	0	37.7692 	0	0
UL	1.6268	162	6	3	2	1	1	3	0	2126	28	0	42.6719 	0	0
UL	1.62682	162	6	3	3	1	1	4	0	2126	28	0	37.6104 	0	0
UL	1.62684	162	6	3	4	1	1	5	0	2126	28	0	38.6507 	0	0
UL	1.62687	162	6	3	5	2	1	1	0	4253	28	0	39.2704 	0	0
DL	1.62704	162	7	0	1	1	1	3	0	2126	28	0	42.647	0	0
DL	1.62705	162	7	0	2	1	1	4	0	2126	28	0	37.622	0	0
DL	1.62707	162	7	0	3	1	1	5	0	2126	28	0	38.6463	0	0
DL	1.62804	162	8	0	1	1	1	3	0	2126	28	0	42.7698	0	0
DL	1.62805	162	8	0	2	1	1	4	0	2126	28	0	37.6204	0	0
DL	1.62807	162	8	0	3	1	1	5	0	2126	28	0	38.5039	0	0
UL	1.62811	162	8	0	4	2	1	3	0	4253	28	0	42.7318 	0	0
UL	1.62812	162	8	0	6	1	1	4	0	2126	28	0	37.5893 	0	0
UL	1.62814	162	8	0	7	1	1	5	0	2126	28	0	38.4131 	0	0
UL	1.62904	162	9	0	1	1	1	4	0	2126	28	0	37.5418 	0	0
UL	1.62905	162	9	0	2	1	1	5	0	2126	28	0	38.3591 	0	0
UL	1.62909	162	9	0	3	2	1	3	0	4253	28	0	42.7938 	0	0
DL	1.62929	162	9	1	1	1	1	4	0	2126	28	0	37.4905	0	0
DL	1.6293	162	9	1	2	1	1	5	0	2126	28	0	38.3186	0	0
DL	1.62932	162	9	1	3	1	1	3	0	2126	28	0	42.8905	0	0
DL	1.63007	163	0	0	1	3	1	2	0	6380	28	0	37.9737	0	0
DL	1.63029	163	0	1	1	1	1	2	0	2126	28	0	37.8657	0	0
DL	1.6303	163	0	1	2	1	1	3	0	2126	28	0	42.7723	0	0
DL	1.63032	163	0	1	3	1	1	4	0	2126	28	0	37.588	0	0
DL	1.63034	163	0	1	4	1	1	5	0	2126	28	0	38.2519	0	0
UL	1.63037	163	0	1	5	2	1	3	0	4253	28	0	42.7543 	0	0
UL	1.63039	163	0	1	7	1	1	4	0	2126	28	0	37.6713 	0	0
UL	1.63041	163	0	1	8	1	1	5	0	2126	28	0	38.2384 	0	0
UL	1.6308	163	0	3	1	2	1	1	0	4253	28	0	39.5343 	0	0
UL	1.63082	163	0	3	3	1	1	2	0	2126	28	0	37.8855 	0	0
UL	1.63104	163	1	0	1	1	1	2	0	2126	28	0	37.8882 	0	0
UL	1.63129	163	1	1	1	1	1	2	0	2126	28	0	37.8056 	0	0
UL	1.63132	163	1	1	2	2	1	3	0	4253	28	0	42.7177 	0	0
UL	1.63134	163	1	1	4	1	1	4	0	2126	28	0	37.5696 	0	0
UL	1.63136	163	1	1	5	1	1	5	0	2126	28	0	38.2136 	0	0
DL	1.63154	163	1	2	1	1	1	4	0	2126	28	0	37.5367	0	0
DL	1.63155	163	1	2	2	1	1	5	0	2126	28	0	38.2554	0	0
DL	1.63157	163	1	2	3	1	1	1	0	2126	28	0	39.5747	0	0
DL	1.63159	163	1	2	4	1	1	2	0	2126	28	0	37.7749	0	0
DL	1.63254	163	2	2	1	1	1	4	0	2126	28	0	37.6275	0	0
DL	1.63255	163	2	2	2	1	1	5	0	2126	28	0	38.265	0	0
DL	1.63257	163	2	2	3	1	1	2	0	2126	28	0	37.783	0	0
UL	1.63259	163	2	2	4	1	1	4	0	2126	28	0	37.6016 	0	0
UL	1.63261	163	2	2	5	1	1	5	0	2126	28	0	38.2793 	0	0
UL	1.63262	163	2	2	6	1	1	2	0	2126	28	0	37.7627 	0	0
DL	1.63329	163	3	1	1	1	1	2	0	2126	28	0	37.7907	0	0
UL	1.63354	163	3	2	1	1	1	2	0	2126	28	0	37.8726 	0	0
UL	1.63355	163	3	2	2	1	1	4	0	2126	28	0	37.6833 	0	0
UL	1.63357	163	3	2	3	1	1	5	0	2126	28	0	38.2704 	0	0
DL	1.63379	163	3	3	1	1	1	2	0	2126	28	0	37.8836	0	0
DL	1.6338	163	3	3	2	1	1	4	0	2126	28	0	37.5876	0	0
DL	1.63382	163	3	3	3	1	1	5	0	2126	28	0	38.2515	0	0
DL	1.63479	163	4	3	1	1	1	2	0	2126	28	0	37.8604	0	0
DL	1.6348	163	4	3	2	1	1	4	0	2126	28	0	37.7389	0	0
DL	1.63482	163	4	3	3	1	1	5	0	2126	28	0	37.8621	0	0
UL	1.63484	163	4	3	4	1	1	2	0	2126	28	0	37.8036 	0	0
UL	1.63486	163	4	3	5	1	1	4	0	2126	28	0	37.7395 	0	0
UL	1.63487	163	4	3	6	1	1	5	0	2126	28	0	37.8771 	0	0
UL	1.6353	163	5	1	1	2	1	3	0	4253	28	0	42.8442 	0	0
UL	1.63579	163	5	3	1	1	1	2	0	2126	28	0	37.8497 	0	0
UL	1.6358	163	5	3	2	1	1	4	0	2126	28	0	37.7456 	0	0
UL	1.63582	163	5	3	3	1	1	5	0	2126	28	0	37.9879 	0	0
DL	1.63604	163	6	0	1	1	1	2	0	2126	28	0	37.8645	0	0
DL	1.63605	163	6	0	2	1	1	3	0	2126	28	0	42.9679	0	0
DL	1.63607	163	6	0	3	1	1	4	0	2126	28	0	37.686	0	0
DL	1.63609	163	6	0	4	1	1	5	0	2126	28	0	37.9513	0	0
DL	1.63704	163	7	0	1	1	1	2	0	2126	28	0	37.9719	0	0
DL	1.63705	163	7	0	2	1	1	4	0	2126	28	0	37.6489	0	0
DL	1.63707	163	7	0	3	1	1	5	0	2126	28	0	37.9786	0	0
UL	1.63709	163	7	0	4	1	1	2	0	2126	28	0	37.9606 	0	0
UL	1.63711	163	7	0	5	1	1	4	0	2126	28	0	37.6187 	0	0
UL	1.63712	163	7	0	6	1	1	5	0	2126	28	0	37.9777 	0	0
UL	1.63804	163	8	0	1	1	1	2	0	2126	28	0	37.8357 	0	0
UL	1.63805	163	8	0	2	1	1	4	0	2126	28	0	37.3423 	0	0
UL	1.63807	163	8	0	3	1	1	5	0	2126	28	0	37.8745 	0	0
DL	1.63829	163	8	1	1	1	1	2	0	2126	28	0	37.9207	0	0
DL	1.6383	163	8	1	2	1	1	4	0	2126	28	0	37.2798	0	0
DL	1.63832	163	8	1	3	1	1	5	0	2126	28	0	38.0361	0	0
DL	1.63929	163	9	1	1	1	1	2	0	2126	28	0	38.065	0	0
DL	1.6393	163	9	1	2	1	1	4	0	2126	28	0	37.2781	0	0
DL	1.63932	163	9	1	3	1	1	5	0	2126	28	0	38.3395	0	0
UL	1.63934	163	9	1	4	1	1	2	0	2126	28	0	37.9854 	0	0
UL	1.63936	163	9	1	5	1	1	4	0	2126	28	0	37.3247 	0	0
UL	1.63937	163	9	1	6	1	1	5	0	2126	28	0	38.3481 	0	0
UL	1.64029	164	0	1	1	1	1	2	0	2126	28	0	38.1394 	0	0
UL	1.64032	164	0	1	2	2	1	4	0	4253	28	0	37.3867 	0	0
UL	1.64034	164	0	1	4	1	1	5	0	2126	28	0	38.3719 	0	0
DL	1.64054	164	0	2	1	1	1	5	0	2126	28	0	38.385	0	0
DL	1.64055	164	0	2	2	1	1	2	0	2126	28	0	38.1316	0	0
DL	1.64057	164	0	2	3	1	1	4	0	2126	28	0	37.5085	0	0
DL	1.64154	164	1	2	1	1	1	5	0	2126	28	0	38.4142	0	0
DL	1.64155	164	1	2	2	1	1	2	0	2126	28	0	38.3406	0	0
DL	1.64157	164	1	2	3	1	1	4	0	2126	28	0	37.5676	0	0
UL	1.64159	164	1	2	4	1	1	5	0	2126	28	0	38.3602 	0	0
